EggID NestID Trt LayMass Mass2 Order1fac Order2fac HR1 HR2 scHR1 scHR2 T1 T2
4_17 4 per 1.2224 1.117 1 1 182 NA -0.451709980233318 NA 0.916666666666667 NA
4_17 4 per 1.2224 1.117 1 1 178 304 -0.636182939752453 0.242349960436136 1 1
4_17 4 per 1.2224 1.117 1 1 175 294 -0.774537659391804 -0.091844692459531 1.08333333333333 1.08333333333333
32_11 32 low 1.1695 1.0919 1 1 NA NA NA NA NA NA
32_11 32 low 1.1695 1.0919 1 1 229 333 1.71584729411652 1.21151445383357 0.416666666666667 0.416666666666667
32_11 32 low 1.1695 1.0919 1 1 NA NA NA NA NA NA
32_11 32 low 1.1695 1.0919 1 1 218 NA 1.2085466554389 NA 0.583333333333333 NA
32_11 32 low 1.1695 1.0919 1 1 215 NA 1.07019193579955 NA 0.666666666666667 NA
32_11 32 low 1.1695 1.0919 1 1 210 NA 0.839600736400628 NA 0.75 NA
32_11 32 low 1.1695 1.0919 1 1 NA NA NA NA NA NA
32_11 32 low 1.1695 1.0919 1 1 204 NA 0.562891297121926 NA 0.916666666666667 NA
32_11 32 low 1.1695 1.0919 1 1 201 281 0.424536577482574 -0.526297741223899 1 1
32_11 32 low 1.1695 1.0919 1 1 198 272 0.286181857843223 -0.827072928829999 1.08333333333333 1.08333333333333
10_6 10 per 1.0246 0.9615 1 1 NA NA NA NA NA NA
10_6 10 per 1.0246 0.9615 1 1 NA 329 NA 1.07783659267531 NA 0.416666666666667
10_6 10 per 1.0246 0.9615 1 1 NA NA NA NA NA NA
10_6 10 per 1.0246 0.9615 1 1 NA NA NA NA NA NA
10_6 10 per 1.0246 0.9615 1 1 NA 307 NA 0.342608356304837 NA 0.666666666666667
10_6 10 per 1.0246 0.9615 1 1 NA NA NA NA NA NA
10_6 10 per 1.0246 0.9615 1 1 NA 294 NA -0.091844692459531 NA 0.833333333333333
10_6 10 per 1.0246 0.9615 1 1 NA 289 NA -0.258942018907365 NA 0.916666666666667
10_6 10 per 1.0246 0.9615 1 1 200 NA 0.37841833760279 NA 1 NA
10_6 10 per 1.0246 0.9615 1 1 195 281 0.147827138203872 -0.526297741223899 1.08333333333333 1.08333333333333
32_13 32 per 1.175 1.0852 1 1 213 331 0.97795545603998 1.14467552325444 0.35 0.333333333333333
32_13 32 per 1.175 1.0852 1 1 NA NA NA NA NA NA
32_13 32 per 1.175 1.0852 1 1 199 NA 0.332300097723007 NA 0.516666666666667 NA
32_13 32 per 1.175 1.0852 1 1 NA 307 NA 0.342608356304837 NA 0.583333333333333
32_13 32 per 1.175 1.0852 1 1 181 NA -0.497828220113102 NA 0.683333333333333 NA
32_13 32 per 1.175 1.0852 1 1 NA NA NA NA NA NA
32_13 32 per 1.175 1.0852 1 1 167 289 -1.14348357843007 -0.258942018907365 0.85 0.833333333333333
32_13 32 per 1.175 1.0852 1 1 NA NA NA NA NA NA
32_13 32 per 1.175 1.0852 1 1 160 NA -1.46631125758856 NA 1.01666666666667 NA
32_13 32 per 1.175 1.0852 1 1 NA 273 NA -0.793653463540433 NA 1.08333333333333
10_7 10 low 1.0006 0.9446 2 1 NA NA NA NA NA NA
10_7 10 low 1.0006 0.9446 2 1 NA NA NA NA NA NA
10_7 10 low 1.0006 0.9446 2 1 NA NA NA NA NA NA
10_7 10 low 1.0006 0.9446 2 1 NA NA NA NA NA NA
10_7 10 low 1.0006 0.9446 2 1 NA NA NA NA NA NA
10_7 10 low 1.0006 0.9446 2 1 NA NA NA NA NA NA
10_7 10 low 1.0006 0.9446 2 1 NA NA NA NA NA NA
10_7 10 low 1.0006 0.9446 2 1 NA NA NA NA NA NA
10_7 10 low 1.0006 0.9446 2 1 NA NA NA NA NA NA
10_7 10 low 1.0006 0.9446 2 1 NA NA NA NA NA NA
10_8 10 cont 1.1295 1.0744 2 1 NA NA NA NA NA NA
10_8 10 cont 1.1295 1.0744 2 1 NA NA NA NA NA NA
10_8 10 cont 1.1295 1.0744 2 1 155 NA -1.69690245698748 NA 0.5 NA
10_8 10 cont 1.1295 1.0744 2 1 NA 304 NA 0.242349960436136 NA 0.583333333333333
10_8 10 cont 1.1295 1.0744 2 1 146 298 -2.11196661590553 0.041833168698736 0.666666666666667 0.666666666666667
10_8 10 cont 1.1295 1.0744 2 1 NA 285 NA -0.392619880065632 NA 0.75
10_8 10 cont 1.1295 1.0744 2 1 139 NA -2.43479429506402 NA 0.833333333333333 NA
10_8 10 cont 1.1295 1.0744 2 1 NA NA NA NA NA NA
10_8 10 cont 1.1295 1.0744 2 1 132 NA -2.75762197422251 NA 1 NA
10_8 10 cont 1.1295 1.0744 2 1 NA NA NA NA NA NA
13_18 13 cont 1.1056 0.9366 2 1 NA NA NA NA NA NA
13_18 13 cont 1.1056 0.9366 2 1 219 NA 1.25466489531868 NA 0.416666666666667 NA
13_18 13 cont 1.1056 0.9366 2 1 213 NA 0.97795545603998 NA 0.5 NA
13_18 13 cont 1.1056 0.9366 2 1 206 NA 0.655127776881493 NA 0.583333333333333 NA
13_18 13 cont 1.1056 0.9366 2 1 202 NA 0.470654817362358 NA 0.666666666666667 NA
13_18 13 cont 1.1056 0.9366 2 1 198 NA 0.286181857843223 NA 0.75 NA
13_18 13 cont 1.1056 0.9366 2 1 194 NA 0.101708898324088 NA 0.833333333333333 NA
13_18 13 cont 1.1056 0.9366 2 1 191 NA -0.0366458213152637 NA 0.916666666666667 NA
13_18 13 cont 1.1056 0.9366 2 1 188 NA -0.175000540954615 NA 1 NA
13_18 13 cont 1.1056 0.9366 2 1 184 NA -0.35947350047375 NA 1.08333333333333 NA
19_16 19 per 1.1883 1.0494 1 1 NA NA NA NA NA NA
19_16 19 per 1.1883 1.0494 1 1 231 NA 1.80808377387609 NA 0.416666666666667 NA
19_16 19 per 1.1883 1.0494 1 1 230 NA 1.7619655339963 NA 0.5 NA
19_16 19 per 1.1883 1.0494 1 1 224 NA 1.4852560947176 NA 0.583333333333333 NA
19_16 19 per 1.1883 1.0494 1 1 219 324 1.25466489531868 0.910739266227471 0.666666666666667 0.666666666666667
19_16 19 per 1.1883 1.0494 1 1 216 324 1.11631017567933 0.910739266227471 0.75 0.75
19_16 19 per 1.1883 1.0494 1 1 213 NA 0.97795545603998 NA 0.833333333333333 NA
19_16 19 per 1.1883 1.0494 1 1 210 NA 0.839600736400628 NA 0.916666666666667 NA
19_16 19 per 1.1883 1.0494 1 1 210 NA 0.839600736400628 NA 1 NA
19_16 19 per 1.1883 1.0494 1 1 205 303 0.609009537001709 0.20893049514657 1.08333333333333 1.08333333333333
19_17 19 low 1.1615 1.0804 2 1 NA NA NA NA NA NA
19_17 19 low 1.1615 1.0804 2 1 NA NA NA NA NA NA
19_17 19 low 1.1615 1.0804 2 1 NA NA NA NA NA NA
19_17 19 low 1.1615 1.0804 2 1 NA NA NA NA NA NA
19_17 19 low 1.1615 1.0804 2 1 NA NA NA NA NA NA
19_17 19 low 1.1615 1.0804 2 1 NA 280 NA -0.559717206513465 NA 0.75
19_17 19 low 1.1615 1.0804 2 1 218 NA 1.2085466554389 NA 0.833333333333333 NA
19_17 19 low 1.1615 1.0804 2 1 NA NA NA NA NA NA
19_17 19 low 1.1615 1.0804 2 1 NA NA NA NA NA NA
19_17 19 low 1.1615 1.0804 2 1 NA NA NA NA NA NA
23_4 23 low 1.1562 1.0864 3 2 NA 337 NA 1.34519231499184 NA 0.333333333333333
23_4 23 low 1.1562 1.0864 3 2 NA NA NA NA NA NA
23_4 23 low 1.1562 1.0864 3 2 NA NA NA NA NA NA
23_4 23 low 1.1562 1.0864 3 2 NA 324 NA 0.910739266227471 NA 0.583333333333333
23_4 23 low 1.1562 1.0864 3 2 NA 315 NA 0.609964078621371 NA 0.666666666666667
23_4 23 low 1.1562 1.0864 3 2 NA NA NA NA NA NA
23_4 23 low 1.1562 1.0864 3 2 NA NA NA NA NA NA
23_4 23 low 1.1562 1.0864 3 2 NA NA NA NA NA NA
23_4 23 low 1.1562 1.0864 3 2 NA NA NA NA NA NA
23_4 23 low 1.1562 1.0864 3 2 NA NA NA NA NA NA
23_5 23 cont 1.1586 0.9882 3 2 NA NA NA NA NA NA
23_5 23 cont 1.1586 0.9882 3 2 NA 292 NA -0.158683623038664 NA 0.416666666666667
23_5 23 cont 1.1586 0.9882 3 2 NA NA NA NA NA NA
23_5 23 cont 1.1586 0.9882 3 2 NA NA NA NA NA NA
23_5 23 cont 1.1586 0.9882 3 2 175 NA -0.774537659391804 NA 0.666666666666667 NA
23_5 23 cont 1.1586 0.9882 3 2 172 NA -0.912892379031156 NA 0.75 NA
23_5 23 cont 1.1586 0.9882 3 2 170 NA -1.00512885879072 NA 0.833333333333333 NA
23_5 23 cont 1.1586 0.9882 3 2 169 266 -1.05124709867051 -1.0275897205674 0.916666666666667 0.916666666666667
23_5 23 cont 1.1586 0.9882 3 2 165 260 -1.23572005818964 -1.2281065123048 1 1
23_5 23 cont 1.1586 0.9882 3 2 163 257 -1.32795653794921 -1.3283649081735 1.08333333333333 1.08333333333333
13_20 13 low 1.1327 1.0535 2 1 NA NA NA NA NA NA
13_20 13 low 1.1327 1.0535 2 1 NA NA NA NA NA NA
13_20 13 low 1.1327 1.0535 2 1 194 294 0.101708898324088 -0.091844692459531 0.5 0.5
13_20 13 low 1.1327 1.0535 2 1 190 NA -0.0827640611950475 NA 0.583333333333333 NA
13_20 13 low 1.1327 1.0535 2 1 NA NA NA NA NA NA
13_20 13 low 1.1327 1.0535 2 1 NA NA NA NA NA NA
13_20 13 low 1.1327 1.0535 2 1 178 269 -0.636182939752453 -0.9273313246987 0.833333333333333 0.833333333333333
13_20 13 low 1.1327 1.0535 2 1 174 NA -0.820655899271588 NA 0.916666666666667 NA
13_20 13 low 1.1327 1.0535 2 1 170 255 -1.00512885879072 -1.39520383875263 1 1
13_20 13 low 1.1327 1.0535 2 1 167 257 -1.14348357843007 -1.3283649081735 1.08333333333333 1.08333333333333
14_19 14 cont 0.9702 0.8869 1 1 NA NA NA NA NA NA
14_19 14 cont 0.9702 0.8869 1 1 215 NA 1.07019193579955 NA 0.416666666666667 NA
14_19 14 cont 0.9702 0.8869 1 1 209 322 0.793482496520845 0.843900335648338 0.5 0.5
14_19 14 cont 0.9702 0.8869 1 1 206 315 0.655127776881493 0.609964078621371 0.583333333333333 0.583333333333333
14_19 14 cont 0.9702 0.8869 1 1 202 309 0.470654817362358 0.40944728688397 0.666666666666667 0.666666666666667
14_19 14 cont 0.9702 0.8869 1 1 200 300 0.37841833760279 0.10867209927787 0.75 0.75
14_19 14 cont 0.9702 0.8869 1 1 NA NA NA NA NA NA
14_19 14 cont 0.9702 0.8869 1 1 196 292 0.193945378083655 -0.158683623038664 0.916666666666667 0.916666666666667
14_19 14 cont 0.9702 0.8869 1 1 193 285 0.0555906584443039 -0.392619880065632 1 1
14_19 14 cont 0.9702 0.8869 1 1 NA NA NA NA NA NA
13_21 13 cont 1.1531 1.0704 2 NA NA NA NA NA NA NA
13_21 13 cont 1.1531 1.0704 2 NA 200 NA 0.37841833760279 NA 0.416666666666667 NA
13_21 13 cont 1.1531 1.0704 2 NA 194 NA 0.101708898324088 NA 0.5 NA
13_21 13 cont 1.1531 1.0704 2 NA 190 NA -0.0827640611950475 NA 0.583333333333333 NA
13_21 13 cont 1.1531 1.0704 2 NA 186 NA -0.267237020714183 NA 0.666666666666667 NA
13_21 13 cont 1.1531 1.0704 2 NA 181 NA -0.497828220113102 NA 0.75 NA
13_21 13 cont 1.1531 1.0704 2 NA 179 NA -0.590064699872669 NA 0.833333333333333 NA
13_21 13 cont 1.1531 1.0704 2 NA 176 NA -0.728419419512021 NA 0.916666666666667 NA
13_21 13 cont 1.1531 1.0704 2 NA 173 NA -0.866774139151372 NA 1 NA
13_21 13 cont 1.1531 1.0704 2 NA 171 NA -0.95901061891094 NA 1.08333333333333 NA
23_6 23 per 1.0746 0.9926 3 2 NA NA NA NA NA NA
23_6 23 per 1.0746 0.9926 3 2 NA NA NA NA NA NA
23_6 23 per 1.0746 0.9926 3 2 NA NA NA NA NA NA
23_6 23 per 1.0746 0.9926 3 2 NA 307 NA 0.342608356304837 NA 0.583333333333333
23_6 23 per 1.0746 0.9926 3 2 NA 300 NA 0.10867209927787 NA 0.666666666666667
23_6 23 per 1.0746 0.9926 3 2 NA NA NA NA NA NA
23_6 23 per 1.0746 0.9926 3 2 NA NA NA NA NA NA
23_6 23 per 1.0746 0.9926 3 2 NA NA NA NA NA NA
23_6 23 per 1.0746 0.9926 3 2 NA NA NA NA NA NA
23_6 23 per 1.0746 0.9926 3 2 NA NA NA NA NA NA
26_7 26 low 1.198 1.1092 NA 2 NA 372 NA 2.51487360012668 NA 0.333333333333333
26_7 26 low 1.198 1.1092 NA 2 NA 365 NA 2.28093734309971 NA 0.416666666666667
26_7 26 low 1.198 1.1092 NA 2 NA 359 NA 2.08042055136231 NA 0.5
26_7 26 low 1.198 1.1092 NA 2 NA NA NA NA NA NA
26_7 26 low 1.198 1.1092 NA 2 NA NA NA NA NA NA
26_7 26 low 1.198 1.1092 NA 2 NA NA NA NA NA NA
26_7 26 low 1.198 1.1092 NA 2 NA NA NA NA NA NA
26_7 26 low 1.198 1.1092 NA 2 NA 326 NA 0.977578196806605 NA 0.916666666666667
26_7 26 low 1.198 1.1092 NA 2 NA 322 NA 0.843900335648338 NA 1
26_7 26 low 1.198 1.1092 NA 2 NA 315 NA 0.609964078621371 NA 1.08333333333333
23_7 23 low 1.1512 1.0694 2 1 206 NA 0.655127776881493 NA 0.333333333333333 NA
23_7 23 low 1.1512 1.0694 2 1 200 NA 0.37841833760279 NA 0.416666666666667 NA
23_7 23 low 1.1512 1.0694 2 1 NA NA NA NA NA NA
23_7 23 low 1.1512 1.0694 2 1 189 NA -0.128882301074831 NA 0.583333333333333 NA
23_7 23 low 1.1512 1.0694 2 1 NA NA NA NA NA NA
23_7 23 low 1.1512 1.0694 2 1 180 NA -0.543946459992885 NA 0.75 NA
23_7 23 low 1.1512 1.0694 2 1 177 279 -0.682301179632237 -0.593136671803032 0.833333333333333 0.833333333333333
23_7 23 low 1.1512 1.0694 2 1 172 NA -0.912892379031156 NA 0.916666666666667 NA
23_7 23 low 1.1512 1.0694 2 1 170 NA -1.00512885879072 NA 1 NA
23_7 23 low 1.1512 1.0694 2 1 169 263 -1.05124709867051 -1.1278481164361 1.08333333333333 1.08333333333333
26_8 26 cont 1.2064 1.1327 1 1 NA 370 NA 2.44803466954754 NA 0.333333333333333
26_8 26 cont 1.2064 1.1327 1 1 NA NA NA NA NA NA
26_8 26 cont 1.2064 1.1327 1 1 NA NA NA NA NA NA
26_8 26 cont 1.2064 1.1327 1 1 NA NA NA NA NA NA
26_8 26 cont 1.2064 1.1327 1 1 NA NA NA NA NA NA
26_8 26 cont 1.2064 1.1327 1 1 196 NA 0.193945378083655 NA 0.75 NA
26_8 26 cont 1.2064 1.1327 1 1 NA NA NA NA NA NA
26_8 26 cont 1.2064 1.1327 1 1 NA 331 NA 1.14467552325444 NA 0.916666666666667
26_8 26 cont 1.2064 1.1327 1 1 NA NA NA NA NA NA
26_8 26 cont 1.2064 1.1327 1 1 185 NA -0.313355260593966 NA 1.08333333333333 NA
13_22 13 per NA 1.0445 3 NA NA NA NA NA NA NA
13_22 13 per NA 1.0445 3 NA NA NA NA NA NA NA
13_22 13 per NA 1.0445 3 NA NA NA NA NA NA NA
13_22 13 per NA 1.0445 3 NA 216 NA 1.11631017567933 NA 0.583333333333333 NA
13_22 13 per NA 1.0445 3 NA NA NA NA NA NA NA
13_22 13 per NA 1.0445 3 NA NA NA NA NA NA NA
13_22 13 per NA 1.0445 3 NA NA NA NA NA NA NA
13_22 13 per NA 1.0445 3 NA 202 NA 0.470654817362358 NA 0.916666666666667 NA
13_22 13 per NA 1.0445 3 NA 198 NA 0.286181857843223 NA 1 NA
13_22 13 per NA 1.0445 3 NA 194 NA 0.101708898324088 NA 1.08333333333333 NA
14_21 14 low 1.0361 0.9358 2 1 NA NA NA NA NA NA
14_21 14 low 1.0361 0.9358 2 1 NA 283 NA -0.459458810644765 NA 0.416666666666667
14_21 14 low 1.0361 0.9358 2 1 211 275 0.885718976280412 -0.726814532961299 0.5 0.5
14_21 14 low 1.0361 0.9358 2 1 209 269 0.793482496520845 -0.9273313246987 0.583333333333333 0.583333333333333
14_21 14 low 1.0361 0.9358 2 1 204 NA 0.562891297121926 NA 0.666666666666667 NA
14_21 14 low 1.0361 0.9358 2 1 202 NA 0.470654817362358 NA 0.75 NA
14_21 14 low 1.0361 0.9358 2 1 197 NA 0.240063617963439 NA 0.833333333333333 NA
14_21 14 low 1.0361 0.9358 2 1 196 NA 0.193945378083655 NA 0.916666666666667 NA
14_21 14 low 1.0361 0.9358 2 1 194 NA 0.101708898324088 NA 1 NA
14_21 14 low 1.0361 0.9358 2 1 190 252 -0.0827640611950475 -1.49546223462133 1.08333333333333 1.08333333333333
26_9 26 per 1.1954 1.1102 1 1 NA NA NA NA NA NA
26_9 26 per 1.1954 1.1102 1 1 NA NA NA NA NA NA
26_9 26 per 1.1954 1.1102 1 1 NA NA NA NA NA NA
26_9 26 per 1.1954 1.1102 1 1 NA NA NA NA NA NA
26_9 26 per 1.1954 1.1102 1 1 NA NA NA NA NA NA
26_9 26 per 1.1954 1.1102 1 1 NA NA NA NA NA NA
26_9 26 per 1.1954 1.1102 1 1 NA NA NA NA NA NA
26_9 26 per 1.1954 1.1102 1 1 224 NA 1.4852560947176 NA 0.916666666666667 NA
26_9 26 per 1.1954 1.1102 1 1 226 307 1.57749257447717 0.342608356304837 1 1
26_9 26 per 1.1954 1.1102 1 1 NA 303 NA 0.20893049514657 NA 1.08333333333333
14_22 14 cont 1.0638 0.9715 3 NA NA NA NA NA NA NA
14_22 14 cont 1.0638 0.9715 3 NA 192 NA 0.00947241856452012 NA 0.416666666666667 NA
14_22 14 cont 1.0638 0.9715 3 NA 192 NA 0.00947241856452012 NA 0.5 NA
14_22 14 cont 1.0638 0.9715 3 NA 190 NA -0.0827640611950475 NA 0.583333333333333 NA
14_22 14 cont 1.0638 0.9715 3 NA 186 NA -0.267237020714183 NA 0.666666666666667 NA
14_22 14 cont 1.0638 0.9715 3 NA 185 NA -0.313355260593966 NA 0.75 NA
14_22 14 cont 1.0638 0.9715 3 NA 185 NA -0.313355260593966 NA 0.833333333333333 NA
14_22 14 cont 1.0638 0.9715 3 NA 182 NA -0.451709980233318 NA 0.916666666666667 NA
14_22 14 cont 1.0638 0.9715 3 NA 181 NA -0.497828220113102 NA 1 NA
14_22 14 cont 1.0638 0.9715 3 NA NA NA NA NA NA NA
26_11 26 cont 1.2581 1.1782 2 1 NA NA NA NA NA NA
26_11 26 cont 1.2581 1.1782 2 1 204 NA 0.562891297121926 NA 0.416666666666667 NA
26_11 26 cont 1.2581 1.1782 2 1 198 NA 0.286181857843223 NA 0.5 NA
26_11 26 cont 1.2581 1.1782 2 1 192 NA 0.00947241856452012 NA 0.583333333333333 NA
26_11 26 cont 1.2581 1.1782 2 1 189 NA -0.128882301074831 NA 0.666666666666667 NA
26_11 26 cont 1.2581 1.1782 2 1 185 NA -0.313355260593966 NA 0.75 NA
26_11 26 cont 1.2581 1.1782 2 1 181 284 -0.497828220113102 -0.426039345355198 0.833333333333333 0.833333333333333
26_11 26 cont 1.2581 1.1782 2 1 178 279 -0.636182939752453 -0.593136671803032 0.916666666666667 0.916666666666667
26_11 26 cont 1.2581 1.1782 2 1 175 NA -0.774537659391804 NA 1 NA
26_11 26 cont 1.2581 1.1782 2 1 174 NA -0.820655899271588 NA 1.08333333333333 NA
5_3 5 cont 1.2748 1.1492 1 2 NA NA NA NA NA NA
5_3 5 cont 1.2748 1.1492 1 2 205 NA 0.609009537001709 NA 0.416666666666667 NA
5_3 5 cont 1.2748 1.1492 1 2 201 338 0.424536577482574 1.37861178028141 0.5 0.5
5_3 5 cont 1.2748 1.1492 1 2 197 NA 0.240063617963439 NA 0.583333333333333 NA
5_3 5 cont 1.2748 1.1492 1 2 194 NA 0.101708898324088 NA 0.666666666666667 NA
5_3 5 cont 1.2748 1.1492 1 2 189 314 -0.128882301074831 0.576544613331804 0.75 0.75
5_3 5 cont 1.2748 1.1492 1 2 189 NA -0.128882301074831 NA 0.833333333333333 NA
5_3 5 cont 1.2748 1.1492 1 2 186 301 -0.267237020714183 0.142091564567436 0.916666666666667 0.916666666666667
5_3 5 cont 1.2748 1.1492 1 2 185 295 -0.313355260593966 -0.0584252271699642 1 1
5_3 5 cont 1.2748 1.1492 1 2 183 289 -0.405591740353534 -0.258942018907365 1.08333333333333 1.08333333333333
7_2 7 cont 0.9944 0.915 1 1 NA NA NA NA NA NA
7_2 7 cont 0.9944 0.915 1 1 NA NA NA NA NA NA
7_2 7 cont 0.9944 0.915 1 1 NA NA NA NA NA NA
7_2 7 cont 0.9944 0.915 1 1 NA 265 NA -1.06100918585697 NA 0.583333333333333
7_2 7 cont 0.9944 0.915 1 1 NA 263 NA -1.1278481164361 NA 0.666666666666667
7_2 7 cont 0.9944 0.915 1 1 NA 260 NA -1.2281065123048 NA 0.75
7_2 7 cont 0.9944 0.915 1 1 NA 258 NA -1.29494544288393 NA 0.833333333333333
7_2 7 cont 0.9944 0.915 1 1 NA NA NA NA NA NA
7_2 7 cont 0.9944 0.915 1 1 NA NA NA NA NA NA
7_2 7 cont 0.9944 0.915 1 1 NA 244 NA -1.76281795693787 NA 1.08333333333333
5_4 5 per 1.2847 1.1541 2 2 NA NA NA NA NA NA
5_4 5 per 1.2847 1.1541 2 2 211 304 0.885718976280412 0.242349960436136 0.416666666666667 0.416666666666667
5_4 5 per 1.2847 1.1541 2 2 206 297 0.655127776881493 0.00841370340916928 0.5 0.5
5_4 5 per 1.2847 1.1541 2 2 202 NA 0.470654817362358 NA 0.583333333333333 NA
5_4 5 per 1.2847 1.1541 2 2 NA NA NA NA NA NA
5_4 5 per 1.2847 1.1541 2 2 193 281 0.0555906584443039 -0.526297741223899 0.75 0.75
5_4 5 per 1.2847 1.1541 2 2 190 NA -0.0827640611950475 NA 0.833333333333333 NA
5_4 5 per 1.2847 1.1541 2 2 188 NA -0.175000540954615 NA 0.916666666666667 NA
5_4 5 per 1.2847 1.1541 2 2 185 264 -0.313355260593966 -1.09442865114653 1 1
5_4 5 per 1.2847 1.1541 2 2 NA NA NA NA NA NA
7_3 7 per 0.9867 0.915 1 1 NA NA NA NA NA NA
7_3 7 per 0.9867 0.915 1 1 NA NA NA NA NA NA
7_3 7 per 0.9867 0.915 1 1 NA 306 NA 0.30918889101527 NA 0.5
7_3 7 per 0.9867 0.915 1 1 NA 297 NA 0.00841370340916928 NA 0.583333333333333
7_3 7 per 0.9867 0.915 1 1 184 NA -0.35947350047375 NA 0.666666666666667 NA
7_3 7 per 0.9867 0.915 1 1 NA NA NA NA NA NA
7_3 7 per 0.9867 0.915 1 1 178 NA -0.636182939752453 NA 0.833333333333333 NA
7_3 7 per 0.9867 0.915 1 1 NA 277 NA -0.659975602382166 NA 0.916666666666667
7_3 7 per 0.9867 0.915 1 1 NA 271 NA -0.860492394119566 NA 1
7_3 7 per 0.9867 0.915 1 1 172 NA -0.912892379031156 NA 1.08333333333333 NA
7_4 7 low 1.0278 0.9575 1 1 NA NA NA NA NA NA
7_4 7 low 1.0278 0.9575 1 1 NA NA NA NA NA NA
7_4 7 low 1.0278 0.9575 1 1 229 NA 1.71584729411652 NA 0.5 NA
7_4 7 low 1.0278 0.9575 1 1 223 NA 1.43913785483782 NA 0.583333333333333 NA
7_4 7 low 1.0278 0.9575 1 1 218 NA 1.2085466554389 NA 0.666666666666667 NA
7_4 7 low 1.0278 0.9575 1 1 NA NA NA NA NA NA
7_4 7 low 1.0278 0.9575 1 1 NA NA NA NA NA NA
7_4 7 low 1.0278 0.9575 1 1 204 NA 0.562891297121926 NA 0.916666666666667 NA
7_4 7 low 1.0278 0.9575 1 1 NA NA NA NA NA NA
7_4 7 low 1.0278 0.9575 1 1 NA NA NA NA NA NA
25_3 25 low 1.2336 1.1391 NA 1 NA NA NA NA NA NA
25_3 25 low 1.2336 1.1391 NA 1 NA NA NA NA NA NA
25_3 25 low 1.2336 1.1391 NA 1 NA 322 NA 0.843900335648338 NA 0.5
25_3 25 low 1.2336 1.1391 NA 1 NA NA NA NA NA NA
25_3 25 low 1.2336 1.1391 NA 1 NA NA NA NA NA NA
25_3 25 low 1.2336 1.1391 NA 1 NA 303 NA 0.20893049514657 NA 0.75
25_3 25 low 1.2336 1.1391 NA 1 NA 295 NA -0.0584252271699642 NA 0.833333333333333
25_3 25 low 1.2336 1.1391 NA 1 NA NA NA NA NA NA
25_3 25 low 1.2336 1.1391 NA 1 NA 284 NA -0.426039345355198 NA 1
25_3 25 low 1.2336 1.1391 NA 1 NA 281 NA -0.526297741223899 NA 1.08333333333333
7_5 7 cont 1.0478 0.8967 2 2 NA NA NA NA NA NA
7_5 7 cont 1.0478 0.8967 2 2 169 NA -1.05124709867051 NA 0.416666666666667 NA
7_5 7 cont 1.0478 0.8967 2 2 166 NA -1.18960181830986 NA 0.5 NA
7_5 7 cont 1.0478 0.8967 2 2 162 270 -1.37407477782899 -0.893911859409133 0.583333333333333 0.583333333333333
7_5 7 cont 1.0478 0.8967 2 2 158 NA -1.55854773734813 NA 0.666666666666667 NA
7_5 7 cont 1.0478 0.8967 2 2 155 NA -1.69690245698748 NA 0.75 NA
7_5 7 cont 1.0478 0.8967 2 2 154 NA -1.74302069686726 NA 0.833333333333333 NA
7_5 7 cont 1.0478 0.8967 2 2 153 NA -1.78913893674705 NA 0.916666666666667 NA
7_5 7 cont 1.0478 0.8967 2 2 149 NA -1.97361189626618 NA 1 NA
7_5 7 cont 1.0478 0.8967 2 2 NA NA NA NA NA NA
25_4 25 cont 1.4115 1.2605 2 2 NA NA NA NA NA NA
25_4 25 cont 1.4115 1.2605 2 2 NA NA NA NA NA NA
25_4 25 cont 1.4115 1.2605 2 2 NA NA NA NA NA NA
25_4 25 cont 1.4115 1.2605 2 2 NA NA NA NA NA NA
25_4 25 cont 1.4115 1.2605 2 2 NA NA NA NA NA NA
25_4 25 cont 1.4115 1.2605 2 2 223 NA 1.43913785483782 NA 0.75 NA
25_4 25 cont 1.4115 1.2605 2 2 219 NA 1.25466489531868 NA 0.833333333333333 NA
25_4 25 cont 1.4115 1.2605 2 2 NA NA NA NA NA NA
25_4 25 cont 1.4115 1.2605 2 2 214 NA 1.02407369591976 NA 1 NA
25_4 25 cont 1.4115 1.2605 2 2 207 NA 0.701246016761277 NA 1.08333333333333 NA
31_11 31 per 1.1851 0.9535 1 1 NA NA NA NA NA NA
31_11 31 per 1.1851 0.9535 1 1 216 NA 1.11631017567933 NA 0.416666666666667 NA
31_11 31 per 1.1851 0.9535 1 1 214 NA 1.02407369591976 NA 0.5 NA
31_11 31 per 1.1851 0.9535 1 1 211 324 0.885718976280412 0.910739266227471 0.583333333333333 0.583333333333333
31_11 31 per 1.1851 0.9535 1 1 208 NA 0.747364256641061 NA 0.666666666666667 NA
31_11 31 per 1.1851 0.9535 1 1 206 NA 0.655127776881493 NA 0.75 NA
31_11 31 per 1.1851 0.9535 1 1 NA NA NA NA NA NA
31_11 31 per 1.1851 0.9535 1 1 200 NA 0.37841833760279 NA 0.916666666666667 NA
31_11 31 per 1.1851 0.9535 1 1 198 NA 0.286181857843223 NA 1 NA
31_11 31 per 1.1851 0.9535 1 1 195 NA 0.147827138203872 NA 1.08333333333333 NA
4_20 4 cont 1.2219 1.0826 1 1 NA NA NA NA NA NA
4_20 4 cont 1.2219 1.0826 1 1 NA NA NA NA NA NA
4_20 4 cont 1.2219 1.0826 1 1 NA NA NA NA NA NA
4_20 4 cont 1.2219 1.0826 1 1 NA NA NA NA NA NA
